상품명,조사일,판매가격,판매업소,제조사,세일여부,원플러스원,브랜드
백설 소면(900g),2024-05-03,3300,GS더프레시창원감계점,CJ제일제당,Y,,
백설 소면(900g),2024-05-03,3300,GS더프레시마포상암점,CJ제일제당,Y,,
백설 소면(900g),2024-05-03,3300,GS더프레시마산회원점,CJ제일제당,Y,,
백설 소면(900g),2024-05-03,3300,GS더프레시진해풍호점,CJ제일제당,Y,,
백설 소면(900g),2024-05-03,3300,GS더프레시마산점,CJ제일제당,Y,,
백설 소면(900g),2024-05-03,3300,GS더프레시진천점,CJ제일제당,Y,,
백설 소면(900g),2024-05-03,3300,GS더프레시아산탕정점,CJ제일제당,Y,,
백설 소면(900g),2024-05-03,3300,GS더프레시배곧신도시점,CJ제일제당,Y,,
백설 소면(900g),2024-05-03,3300,GS더프레시수원아트리움점,CJ제일제당,Y,,
백설 소면(900g),2024-05-03,3480,이마트광주점,CJ제일제당,,,
백설 소면(900g),2024-05-03,3480,이마트의왕점,CJ제일제당,,,
백설 소면(900g),2024-05-03,2980,롯데슈퍼동탄청계점,CJ제일제당,N,N,
백설 소면(900g),2024-05-03,3300,GS더프레시동소문점,CJ제일제당,Y,,
백설 소면(900g),2024-05-03,3300,GS더프레시대동점,CJ제일제당,Y,,
백설 소면(900g),2024-05-03,3300,GS더프레시양천신은점,CJ제일제당,Y,,
백설 소면(900g),2024-05-03,3300,GS더프레시명지국제점,CJ제일제당,Y,,
백설 소면(900g),2024-05-03,3300,GS더프레시원주혁신점,CJ제일제당,Y,,
백설 소면(900g),2024-05-03,3300,GS더프레시동탄중앙점,CJ제일제당,Y,,
백설 소면(900g),2024-05-03,3300,GS더프레시용인포곡점,CJ제일제당,Y,,
백설 소면(900g),2024-05-03,3300,GS더프레시용인점,CJ제일제당,Y,,
백설 소면(900g),2024-05-03,3300,GS더프레시화명점,CJ제일제당,Y,,
백설 소면(900g),2024-05-03,3300,GS더프레시홍천점,CJ제일제당,Y,,
백설 소면(900g),2024-05-03,3300,GS더프레시행신점,CJ제일제당,Y,,
백설 소면(900g),2024-05-03,3300,GS더프레시학익점,CJ제일제당,Y,,
백설 소면(900g),2024-05-03,3300,GS더프레시예산점,CJ제일제당,Y,,
백설 소면(900g),2024-05-03,3300,GS더프레시여의도점,CJ제일제당,Y,,
백설 소면(900g),2024-05-03,3300,GS더프레시하안8점,CJ제일제당,Y,,
백설 소면(900g),2024-05-03,3300,GS더프레시양산물금점,CJ제일제당,Y,,
백설 소면(900g),2024-05-03,3300,GS더프레시하남미사점,CJ제일제당,Y,,
백설 소면(900g),2024-05-03,3300,GS더프레시신주례점,CJ제일제당,Y,,
백설 소면(900g),2024-05-03,3300,GS더프레시안성점,CJ제일제당,Y,,
백설 소면(900g),2024-05-03,3300,GS더프레시시흥정왕점,CJ제일제당,Y,,
백설 소면(900g),2024-05-03,3300,GS더프레시수원매탄점,CJ제일제당,Y,,
백설 소면(900g),2024-05-03,3300,GS더프레시포천점,CJ제일제당,Y,,
백설 소면(900g),2024-05-03,3300,GS더프레시토월점,CJ제일제당,Y,,
백설 소면(900g),2024-05-03,3300,GS더프레시수원망포점,CJ제일제당,Y,,
백설 소면(900g),2024-05-03,2980,롯데슈퍼신당점,CJ제일제당,N,N,
백설 소면(900g),2024-05-03,3480,롯데슈퍼시흥조남점,CJ제일제당,N,N,
백설 소면(900g),2024-05-03,3300,GS더프레시개금점,CJ제일제당,Y,,
백설 소면(900g),2024-05-03,3300,GS더프레시강릉포남점,CJ제일제당,Y,,
백설 소면(900g),2024-05-03,3300,GS더프레시강남대치점,CJ제일제당,Y,,
백설 소면(900g),2024-05-03,3300,GS더프레시강릉입암점,CJ제일제당,Y,,
백설 소면(900g),2024-05-03,2980,롯데슈퍼효자점,CJ제일제당,N,N,
백설 소면(900g),2024-05-03,2980,롯데슈퍼회룡역점,CJ제일제당,N,N,
백설 소면(900g),2024-05-03,2980,롯데슈퍼화성봉담점,CJ제일제당,N,N,
백설 소면(900g),2024-05-03,2980,롯데슈퍼함양점,CJ제일제당,N,N,
백설 소면(900g),2024-05-03,3190,롯데슈퍼한빛점,CJ제일제당,N,N,
백설 소면(900g),2024-05-03,2980,롯데슈퍼한마음점,CJ제일제당,N,N,
백설 소면(900g),2024-05-03,2980,롯데슈퍼프리미엄도곡점,CJ제일제당,N,N,
백설 소면(900g),2024-05-03,3190,롯데슈퍼프리미엄공덕점,CJ제일제당,N,N,
백설 소면(900g),2024-05-03,2980,롯데슈퍼평창진부점,CJ제일제당,N,N,
백설 소면(900g),2024-05-03,2980,롯데슈퍼탑동3점,CJ제일제당,N,N,
백설 소면(900g),2024-05-03,2980,롯데슈퍼코엑스점,CJ제일제당,N,N,
백설 소면(900g),2024-05-03,2980,롯데슈퍼칠곡중리점,CJ제일제당,N,N,
백설 소면(900g),2024-05-03,2980,롯데슈퍼철산점,CJ제일제당,N,N,
백설 소면(900g),2024-05-03,2980,롯데슈퍼창동2점,CJ제일제당,N,N,
백설 소면(900g),2024-05-03,3190,롯데슈퍼중촌점,CJ제일제당,N,N,
백설 소면(900g),2024-05-03,2980,롯데슈퍼중계점,CJ제일제당,N,N,
백설 소면(900g),2024-05-03,2980,롯데슈퍼중계역점,CJ제일제당,N,N,
백설 소면(900g),2024-05-03,2980,롯데슈퍼부산연산점,CJ제일제당,N,N,
백설 소면(900g),2024-05-03,2980,롯데슈퍼정자점,CJ제일제당,N,N,
백설 소면(900g),2024-05-03,2980,롯데슈퍼정릉점,CJ제일제당,N,N,
백설 소면(900g),2024-05-03,2980,롯데슈퍼전북대점,CJ제일제당,N,N,
백설 소면(900g),2024-05-03,2980,롯데슈퍼장안점,CJ제일제당,N,N,
백설 소면(900g),2024-05-03,2980,롯데슈퍼전농점,CJ제일제당,N,N,
백설 소면(900g),2024-05-03,2980,롯데슈퍼장락점,CJ제일제당,N,N,
백설 소면(900g),2024-05-03,2980,롯데슈퍼잠실3동점,CJ제일제당,N,N,
백설 소면(900g),2024-05-03,2980,롯데슈퍼인후점,CJ제일제당,N,N,
백설 소면(900g),2024-05-03,3480,이마트양재점,CJ제일제당,,,
백설 소면(900g),2024-05-03,2980,롯데슈퍼인천청라점,CJ제일제당,N,N,
백설 소면(900g),2024-05-03,3300,GS더프레시진해여좌점,CJ제일제당,Y,,
백설 소면(900g),2024-05-03,3300,GS더프레시진주평거점,CJ제일제당,Y,,
백설 소면(900g),2024-05-03,3300,GS더프레시대전송강점,CJ제일제당,Y,,
백설 소면(900g),2024-05-03,3300,GS더프레시증평점,CJ제일제당,Y,,
백설 소면(900g),2024-05-03,3300,GS더프레시대방점,CJ제일제당,Y,,
백설 소면(900g),2024-05-03,3300,GS더프레시죽곡점,CJ제일제당,Y,,
백설 소면(900g),2024-05-03,3300,GS더프레시당진점,CJ제일제당,Y,,
백설 소면(900g),2024-05-03,3300,GS더프레시주례점,CJ제일제당,Y,,
백설 소면(900g),2024-05-03,3300,GS더프레시당진송악점,CJ제일제당,Y,,
백설 소면(900g),2024-05-03,3300,GS더프레시다대점,CJ제일제당,Y,,
백설 소면(900g),2024-05-03,3300,GS더프레시종로평창점,CJ제일제당,Y,,
백설 소면(900g),2024-05-03,3300,GS더프레시전주호성점,CJ제일제당,Y,,
백설 소면(900g),2024-05-03,3300,GS더프레시능곡점,CJ제일제당,Y,,
백설 소면(900g),2024-05-03,3300,GS더프레시남양주별내점,CJ제일제당,Y,,
백설 소면(900g),2024-05-03,3300,GS더프레시낙성대점,CJ제일제당,Y,,
백설 소면(900g),2024-05-03,3300,GS더프레시김포한강자이점,CJ제일제당,Y,,
백설 소면(900g),2024-05-03,3300,GS더프레시장유점,CJ제일제당,Y,,
백설 소면(900g),2024-05-03,3300,GS더프레시김포감정점,CJ제일제당,Y,,
백설 소면(900g),2024-05-03,3300,GS더프레시김포사우점,CJ제일제당,Y,,
백설 소면(900g),2024-05-03,3300,GS더프레시장유삼문점,CJ제일제당,Y,,
백설 소면(900g),2024-05-03,3300,GS더프레시군포당정점,CJ제일제당,Y,,
백설 소면(900g),2024-05-03,3300,GS더프레시군산나운점,CJ제일제당,Y,,
백설 소면(900g),2024-05-03,3300,GS더프레시잠실파크리오점,CJ제일제당,Y,,
백설 소면(900g),2024-05-03,3300,GS더프레시잠실장미점,CJ제일제당,Y,,
백설 소면(900g),2024-05-03,3300,GS더프레시광진화양점,CJ제일제당,Y,,
백설 소면(900g),2024-05-03,3300,GS더프레시인천삼산점,CJ제일제당,Y,,
백설 소면(900g),2024-05-03,3300,GS더프레시인천부개점,CJ제일제당,Y,,
백설 소면(900g),2024-05-03,3300,GS더프레시의정부민락점,CJ제일제당,Y,,
백설 소면(900g),2024-05-03,3300,GS더프레시의왕오전점,CJ제일제당,Y,,
백설 소면(900g),2024-05-03,3300,GS더프레시의왕점,CJ제일제당,Y,,
백설 소면(900g),2024-05-03,2980,롯데슈퍼가락점,CJ제일제당,N,N,
백설 소면(900g),2024-05-03,3480,이마트계양점,CJ제일제당,,,
백설 소면(900g),2024-05-03,2980,롯데슈퍼G화곡점,CJ제일제당,N,N,
백설 소면(900g),2024-05-03,3190,롯데슈퍼시흥장곡점,CJ제일제당,N,N,
백설 소면(900g),2024-05-03,3300,GS더프레시본리점,CJ제일제당,Y,,
백설 소면(900g),2024-05-03,2980,롯데슈퍼송천점,CJ제일제당,N,N,
백설 소면(900g),2024-05-03,2980,롯데슈퍼송정점,CJ제일제당,N,N,
백설 소면(900g),2024-05-03,2980,롯데슈퍼송양점,CJ제일제당,N,N,
백설 소면(900g),2024-05-03,3190,롯데슈퍼세교점,CJ제일제당,N,N,
백설 소면(900g),2024-05-03,2980,롯데슈퍼성주점,CJ제일제당,N,N,
백설 소면(900g),2024-05-03,2980,롯데슈퍼세곡점,CJ제일제당,N,N,
백설 소면(900g),2024-05-03,2980,롯데슈퍼성내점,CJ제일제당,N,N,
백설 소면(900g),2024-05-03,2980,롯데슈퍼서초국제점,CJ제일제당,N,N,
백설 소면(900g),2024-05-03,3300,GS더프레시상계점,CJ제일제당,Y,,
백설 소면(900g),2024-05-03,2980,롯데슈퍼서초3동점,CJ제일제당,N,N,
백설 소면(900g),2024-05-03,2980,롯데슈퍼상계7동점,CJ제일제당,N,N,
백설 소면(900g),2024-05-03,2980,롯데슈퍼상계11점,CJ제일제당,N,N,
백설 소면(900g),2024-05-03,2980,롯데슈퍼삼천포점,CJ제일제당,N,N,
백설 소면(900g),2024-05-03,2980,롯데슈퍼삼성점,CJ제일제당,N,N,
백설 소면(900g),2024-05-03,3190,롯데슈퍼산본2동점,CJ제일제당,N,N,
백설 소면(900g),2024-05-03,2980,롯데슈퍼분당서현점,CJ제일제당,N,N,
백설 소면(900g),2024-05-03,2980,롯데슈퍼분당구미점,CJ제일제당,N,N,
백설 소면(900g),2024-05-03,2980,롯데슈퍼부산화명점,CJ제일제당,N,N,
백설 소면(900g),2024-05-03,2980,롯데슈퍼부산학장점,CJ제일제당,N,N,
백설 소면(900g),2024-05-03,2980,롯데슈퍼부산문현점,CJ제일제당,N,N,
백설 소면(900g),2024-05-03,2980,롯데슈퍼복현점,CJ제일제당,N,N,
백설 소면(900g),2024-05-03,2980,롯데슈퍼방화점,CJ제일제당,N,N,
백설 소면(900g),2024-05-03,2980,롯데슈퍼방학점,CJ제일제당,N,N,
백설 소면(900g),2024-05-03,2980,롯데슈퍼명지점,CJ제일제당,N,N,
백설 소면(900g),2024-05-03,2980,롯데슈퍼망포역점,CJ제일제당,N,N,
백설 소면(900g),2024-05-03,2980,롯데슈퍼마포대흥점,CJ제일제당,N,N,
백설 소면(900g),2024-05-03,3190,롯데슈퍼두정2점,CJ제일제당,N,N,
백설 소면(900g),2024-05-03,2980,롯데슈퍼두암점,CJ제일제당,N,N,
백설 소면(900g),2024-05-03,2980,롯데슈퍼덕정점,CJ제일제당,N,N,
백설 소면(900g),2024-05-03,3190,롯데슈퍼대전둔산점,CJ제일제당,N,N,
백설 소면(900g),2024-05-03,2980,롯데슈퍼인천청라2점,CJ제일제당,N,N,
백설 소면(900g),2024-05-03,2980,롯데슈퍼송파점,CJ제일제당,N,N,
백설 소면(900g),2024-05-03,2980,롯데슈퍼인천동양점,CJ제일제당,N,N,
백설 소면(900g),2024-05-03,2980,롯데슈퍼인계점,CJ제일제당,N,N,
백설 소면(900g),2024-05-03,2980,롯데슈퍼이문점,CJ제일제당,N,N,
백설 소면(900g),2024-05-03,2980,롯데슈퍼율전점,CJ제일제당,N,N,
백설 소면(900g),2024-05-03,3480,이마트영등포점,CJ제일제당,,,
백설 소면(900g),2024-05-03,2980,롯데슈퍼위례중앙점,CJ제일제당,N,N,
백설 소면(900g),2024-05-03,2980,롯데슈퍼우장산점,CJ제일제당,N,N,
백설 소면(900g),2024-05-03,2980,롯데슈퍼우만점,CJ제일제당,N,N,
백설 소면(900g),2024-05-03,2980,롯데슈퍼용인동천점,CJ제일제당,N,N,
백설 소면(900g),2024-05-03,2980,롯데슈퍼용인점,CJ제일제당,N,N,
백설 소면(900g),2024-05-03,3190,롯데슈퍼오산점,CJ제일제당,N,N,
백설 소면(900g),2024-05-03,2980,롯데슈퍼영월점,CJ제일제당,N,N,
백설 소면(900g),2024-05-03,2980,롯데슈퍼연수함박점,CJ제일제당,N,N,
백설 소면(900g),2024-05-03,2980,롯데슈퍼역촌점,CJ제일제당,N,N,
백설 소면(900g),2024-05-03,2980,롯데슈퍼여의점,CJ제일제당,N,N,
백설 소면(900g),2024-05-03,3190,롯데슈퍼엑스포점,CJ제일제당,N,N,
백설 소면(900g),2024-05-03,2980,롯데슈퍼언남점,CJ제일제당,N,N,
백설 소면(900g),2024-05-03,2980,롯데슈퍼양산남부점,CJ제일제당,N,N,
백설 소면(900g),2024-05-03,3180,신세계백화점죽전점,CJ제일제당,,,
백설 소면(900g),2024-05-03,3190,롯데슈퍼안산점,CJ제일제당,N,N,
백설 소면(900g),2024-05-03,3510,롯데슈퍼아산용화2점,CJ제일제당,N,N,
백설 소면(900g),2024-05-03,3480,이마트해운대점,CJ제일제당,,,
백설 소면(900g),2024-05-03,2980,롯데슈퍼쌍문점,CJ제일제당,N,N,
백설 소면(900g),2024-05-03,2980,롯데슈퍼신천점,CJ제일제당,N,N,
백설 소면(900g),2024-05-03,3190,롯데슈퍼신부점,CJ제일제당,N,N,
백설 소면(900g),2024-05-03,2980,롯데슈퍼신반포점,CJ제일제당,N,N,
백설 소면(900g),2024-05-03,2980,롯데슈퍼신도림점,CJ제일제당,N,N,
백설 소면(900g),2024-05-03,2980,롯데슈퍼범서점,CJ제일제당,N,N,
백설 소면(900g),2024-05-03,2980,신세계백화점본점,CJ제일제당,N,N,
백설 소면(900g),2024-05-03,3480,이마트부천점,CJ제일제당,,,
백설 소면(900g),2024-05-03,2980,롯데슈퍼G홍제점,CJ제일제당,N,N,
백설 소면(900g),2024-05-03,2980,롯데슈퍼G춘천점,CJ제일제당,N,N,
백설 소면(900g),2024-05-03,2980,롯데슈퍼G철원점,CJ제일제당,N,N,
백설 소면(900g),2024-05-03,2980,롯데슈퍼G중동점,CJ제일제당,N,N,
백설 소면(900g),2024-05-03,2980,롯데슈퍼G전곡점,CJ제일제당,N,N,
백설 소면(900g),2024-05-03,2980,롯데슈퍼G은평점,CJ제일제당,N,N,
백설 소면(900g),2024-05-03,2980,롯데슈퍼G은마점,CJ제일제당,N,N,
백설 소면(900g),2024-05-03,2980,롯데슈퍼G유진점,CJ제일제당,N,N,
백설 소면(900g),2024-05-03,3480,이마트평촌점,CJ제일제당,,,
백설 소면(900g),2024-05-03,2980,롯데슈퍼G운정점,CJ제일제당,N,N,
백설 소면(900g),2024-05-03,2980,롯데슈퍼G신곡점,CJ제일제당,N,N,
백설 소면(900g),2024-05-03,2980,롯데슈퍼G수지점,CJ제일제당,N,N,
백설 소면(900g),2024-05-03,2980,롯데슈퍼G속초조양점,CJ제일제당,N,N,
백설 소면(900g),2024-05-03,2980,롯데슈퍼G속초점,CJ제일제당,N,N,
백설 소면(900g),2024-05-03,2980,롯데슈퍼G소사점,CJ제일제당,N,N,
백설 소면(900g),2024-05-03,3190,롯데슈퍼G부곡점,CJ제일제당,N,N,
백설 소면(900g),2024-05-03,3480,이마트자양점,CJ제일제당,,,
백설 소면(900g),2024-05-03,3190,롯데슈퍼G복대점,CJ제일제당,N,N,
백설 소면(900g),2024-05-03,2980,롯데슈퍼G복대2점,CJ제일제당,N,N,
백설 소면(900g),2024-05-03,2980,롯데슈퍼G보라점,CJ제일제당,N,N,
백설 소면(900g),2024-05-03,2980,롯데슈퍼G방배점,CJ제일제당,N,N,
백설 소면(900g),2024-05-03,2980,롯데슈퍼G목동점,CJ제일제당,N,N,
백설 소면(900g),2024-05-03,2980,롯데슈퍼G만수점,CJ제일제당,N,N,
백설 소면(900g),2024-05-03,2980,롯데슈퍼G마포점,CJ제일제당,N,N,
백설 소면(900g),2024-05-03,2980,롯데슈퍼G대림점,CJ제일제당,N,N,
백설 소면(900g),2024-05-03,2980,롯데슈퍼G고양삼송점,CJ제일제당,N,N,
백설 소면(900g),2024-05-03,2980,롯데슈퍼수성점,CJ제일제당,N,N,
백설 소면(900g),2024-05-03,3480,이마트월배점,CJ제일제당,,,
백설 소면(900g),2024-05-03,3480,이마트여수점,CJ제일제당,,,
백설 소면(900g),2024-05-03,3480,이마트울산점,CJ제일제당,,,
백설 소면(900g),2024-05-03,3480,이마트춘천점,CJ제일제당,,,
백설 소면(900g),2024-05-03,2980,롯데슈퍼연수점,CJ제일제당,N,N,
백설 소면(900g),2024-05-03,2980,롯데슈퍼대연점,CJ제일제당,N,N,
백설 소면(900g),2024-05-03,2980,롯데슈퍼대구현풍점,CJ제일제당,N,N,
백설 소면(900g),2024-05-03,2980,롯데슈퍼대구고산점,CJ제일제당,N,N,
백설 소면(900g),2024-05-03,2980,롯데슈퍼대구대실점,CJ제일제당,N,N,
백설 소면(900g),2024-05-03,2980,롯데슈퍼당수점,CJ제일제당,N,N,
백설 소면(900g),2024-05-03,2980,롯데슈퍼당리점,CJ제일제당,N,N,
백설 소면(900g),2024-05-03,2980,롯데슈퍼단구점,CJ제일제당,N,N,
백설 소면(900g),2024-05-03,2980,롯데슈퍼녹양점,CJ제일제당,N,N,
백설 소면(900g),2024-05-03,2980,롯데슈퍼남현점,CJ제일제당,N,N,
백설 소면(900g),2024-05-03,2980,롯데슈퍼남원점,CJ제일제당,N,N,
백설 소면(900g),2024-05-03,2980,롯데슈퍼남양주호평점,CJ제일제당,N,N,
백설 소면(900g),2024-05-03,2980,롯데슈퍼남양주청학점,CJ제일제당,N,N,
백설 소면(900g),2024-05-03,2980,롯데슈퍼남양주도곡점,CJ제일제당,N,N,
백설 소면(900g),2024-05-03,2980,롯데슈퍼남산점,CJ제일제당,N,N,
백설 소면(900g),2024-05-03,2980,롯데슈퍼남가좌점,CJ제일제당,N,N,
백설 소면(900g),2024-05-03,2980,롯데슈퍼김해율하2점,CJ제일제당,N,N,
백설 소면(900g),2024-05-03,2980,롯데슈퍼김포전원점,CJ제일제당,N,N,
백설 소면(900g),2024-05-03,2980,롯데슈퍼길동점,CJ제일제당,N,N,
